case_id,artifact_id,status,url_norm,expected_context,matched_context,completeness,note
case3,,FP,https://mail.google.com/mail?pli%3D1&ifkv=AWnogHebFQoNrDl50H4EfWWEx6FcgllNsRmB_4iPkR2CqHEgL9znwWOUjue8JiVUHyh2DUqu47pxFQI,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/chromium-projects,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ko.wikipedia.org/wiki/Bitly,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://bit.ly/2MBojqk,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/developers/design-documents/multi-process-architecture/dT,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/developers/design-documents/multi-process-architecturecW,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/developers/how-tos/getting-around-the-chrome-source-code/bV,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/developers/how-tos/getting-around-the-chrome-source-codea(,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/developers_,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/Z.,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://recruit.webtoonscorp.com/cnts/tech1%,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://recruit.webtoonscorp.com/0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.wikipedia.org/T+,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.youtube.com/S,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=%ED%81%AC%EB%A1%AC+%EB%B8%8C%EB%9D%BC%EC%9A%B0%EC%A0%80&source=hp&ei=lQD3Y8-gOoL_hwPKlpfwAg&iflsig=AK50M_UAAAAAY_cOpTetBCCyiw-9GlObuP6sDitT9UOo&ved=0ahUKEwiPv8Cl-6r9AhWC_2EKHUrLBS4Q4dUDCAo&uact=5&,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/intl/ko/mail/help/about.html9,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/intl/ko/gmail/about/8!,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/gmail/7,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://mail.google.com/mail?pli%3D1&dbus=KR&ifkv=AWnogHeHkHk6Kk6DibuxZgHQhksp-TN16jDtB_1Wti5aLpF2Q4BLHCX-JfVf9y-qUt7MjnqaGnXiXwK,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.naver.com/NAVER,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://issuetracker.google.com/220069903,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://s3.amazonaws.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ko.wikipedia.org,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://mail.google.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://www.iec.ch,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://clients3.google.com/cast/chromecast/home/wallpaper/collections?rt=b,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://clients3.google.com/cast/chromecast/home/wallpaper/collection-images?rt=b,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.gstatic.com/chrome/intelligence/assist/ranker/models/translate/2017/03/translate_ranker_model_20170329.pb.bin,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.com/favicon.ico,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/7036,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/5658,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://crbug.com/650547,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://crbug.com/593024,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/6041,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://crbug.com/941620,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/3682,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/1452,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://anglebug.com/7246,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/7724,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/7761,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://crbug.com/1165751,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://crbug.com/655534,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/7760,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/7279,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/3246,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/5007,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/2152,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://anglebug.com/5750,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://ocsp.digicert.com0@,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://forensic.korea.ac.kr/DFWIKI/index.php/%ED%8A%B9%EC%88%98:%EA%B2%80%EC%83%89?search=NTFS&go=%EC%9D%B4%EB%8F%99,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.ieee.org/searchresults/index.html,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://4490791.fls.doubleclick.net/activityi;dc_pre=CLWa0M2Frf0CFRKI6QUdSUwGvQ;src=4490791;type=trav;cat=globa0;ord=6787742311030;gtm=45fe32m0;auiddc=2083485333.1676632856;ps=1;pcor=593043393;~oref=https%3A%2F%2Fwww.ieee.org%2F%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://td.doubleclick.net/td/fls/rul/activityi;fledge=1;src=4490791;type=trav;cat=globa0;ord=6787742311030;gtm=45fe32m0;auiddc=2083485333.1676632856;ps=1;pcor=593043393;~oref=https%3A%2F%2Fwww.ieee.org%2F%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://pixel.sitescout.com/dmp/asyncPixelSync,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://s3.amazonaws.com/ieee-mkto-cross-domain/index.html,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://insight.adsrvr.org/track/up?adv=gmwfwzi&ref=https%3A%2F%2Fwww.ieee.org%2F%2F&upid=lp8wud3&upv=1.1.0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://app-ab24.marketo.com/index.php/form/XDFrame,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://4490791.fls.doubleclick.net/activityi;dc_pre=CPu11bOFrf0CFUaC6QUdCLoF3Q;src=4490791;type=trav;cat=globa0;ord=1092133484926;gtm=45fe32m0;auiddc=2083485333.1676632856;ps=1;pcor=711550481;~oref=https%3A%2F%2Fwww.ieee.org%2F%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://td.doubleclick.net/td/fls/rul/activityi;fledge=1;src=4490791;type=trav;cat=globa0;ord=1092133484926;gtm=45fe32m0;auiddc=2083485333.1676632856;ps=1;pcor=711550481;~oref=https%3A%2F%2Fwww.ieee.org%2F%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.orggb-page,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://unisolated.invalid,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://chrome.google.com/webstore?hl=en,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://t0.gstatic.com/faviconV2,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://www.gstatic.com/generate_204,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://clients3.google.com/cast/chromecast/home/wallpaper/image?rt=b,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://fonts.googleapis.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/async/ddljson?async=ntp:2,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://safebrowsing.googleusercontent.com/safebrowsing/clientreport/chrome-certs,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=superfetch+%EB%93%B1%EC%9E%A5&oq=&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=superfetch+%EB%93%B1%EC%9E%A5&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=windows+8+iso+download&oq=&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=windows+xp+iso+download&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=windows+xp+iso+download&oq=&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=windows+7+iso+download&oq=&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://ocsp2.globalsign.com/rootr30,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://secure.globalsign.com/cacert/root-r3.crt06,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://crl.globalsign.com/root-r3.crl0G,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.globalsign.com/repository/0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://www.chromium.org:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.verisign.com/CPS04,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://crl.verisign.com/pca3.crl0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://crl.usertrust.com/USERTrustRSACertificationAuthority.crl0v,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://ocsp.digicert.com0a,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.alphassl.com/repository/03,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://crl.globalsign.net/root.crl0=,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://ocsp.globalsign.com/rootr10,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://ocsp.digicert.com0b,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.digicert.com/CPS0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://x1.i.lencr.org/0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://x1.c.lencr.org/0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://secure.globalsign.com/cacert/root-r1.crt03,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://crl.globalsign.com/root.crl0!,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://ocsp2.globalsign.com/rootr306,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.youtube.com/results?search_query=,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.youtube.com/results?search_query=&page=&utm_source=opensearch,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://search.yahoo.com/search?ei=&fr=crmas_sfp&p=,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://search.yahoo.com/search,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ogs.google.com/u/0/widget/app?origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://t1.daumcdn.net,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://crl3.digicert.com/DigiCertTLSHybridECCSHA3842020CA1-1.crl0F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://crl4.digicert.com/DigiCertTLSHybridECCSHA3842020CA1-1.crl0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://www.digicert.com/CPS0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://ocsp.digicert.com0o,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://gds.google.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://contacts.google.com/widget/hovercard/v/2?hl=ko&origin=https%3A%2F%2Fmail.google.com&usegapi=1&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.yHsE3XoyXLE.O%2Fd%3D1%2Frs%3DAHpOoo8LDClD0V3IE-5SJcudVO91TD73Qw%2Fm%3D__features__,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://contacts.google.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=https%3A%2F%2Fwww.wikipedia.org&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=https+%2F%2Fwww.wikipedia.org+shqip&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://chromium-i18n.appspot.com/ssl-aggregate-address,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=https%3A%2F%2Fwww.chromium.org%2FHome%2F&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google.com/search?q=https%3A%2F%2Fwww.chromium.org%2Fhome%2F&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://google.com/search?q=%ED%8F%AC%EB%A0%8C%EC%8B%9D+%EC%9C%84%ED%82%A4&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://google.com/search?q=%ED%81%AC%EB%A1%AC+%EB%B8%8C%EB%9D%BC%EC%9A%B0%EC%A0%80&sourceid=chrome&ie=UTF-8,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://t1.kakaocdn.net,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://myaccount.google.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.githubassets.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://cdnjs.cloudflare.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ad.doubleclick.net,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://app-ab24.marketo.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://s3-us-west-2.amazonaws.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://cdn.sstatic.net,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ajax.googleapis.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/chromium-os,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://chromium.org/chromium-os,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/updates/ua-reduction,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://chromium.org/chromium-projects,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://chromium.org/updates/ua-reduction,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://tistory1.daumcdn.net,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://cdn.jsdelivr.net,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://www.microsoft.com/pki/certs/MicCodSigPCA_2010-07-06.crt0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://wwww.microsoft.com0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accountcapabilities-pa.googleapis.com/v1/accountcapabilities:batchGet,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/encryption/unlock/desktop?kdi=CAIaDgoKY2hyb21lc3luYxAB,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://safebrowsing.google.com/safebrowsing/clientreport/chrome-sct-auditing,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://sctauditing-pa.googleapis.com/v1/knownscts/length/$1/prefix/$2?key=dummytoken,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/embedded/setup/kidsignup/chromeos,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/embedded/setup/kidsignin/chromeos,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/embedded/setup/chrome/usermenu,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://oauthaccountmanager.googleapis.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/Logout,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/AddSession,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/MergeSession,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/OAuthLogin,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://stackoverflow.com/search?q=,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://search.daum.net/search?w=tot&DA=JU5&q=,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.bing.com/search?q=,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.com/search?q=&ref=opensearch,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://github.com/search?q=,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.bing.com/search?q=&PC=U316&FORM=CHROMN,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://forensic.korea.ac.kr/DFWIKI/index.php/FAT,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://forensic.korea.ac.kr/DFWIKI/index.php/ExFAT,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://forensic.korea.ac.kr/DFWIKI/index.php/IOS,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.bing.com/sa/simg/bing_p_rr_teal_min.ico,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://clients2.google.com/time/1/current,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://chromereporting-pa.googleapis.com/v1/record,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://chromereporting-pa.googleapis.com/v1/events,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://m.google.com/devicemanagement/data/api,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://lh3.googleusercontent.com/-_Lg7SdDKzcU/AAAAAAAAAAI/AAAAAAAAAAA/KIhM3z6R60Q/s48-c/photo.jpg,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.google-analytics.com,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/developers/design-documents/multi-process-architecture/chromium.org/developers/design-documents/multi-process-architecture/ode,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.youtube.com/sw.js,,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://geun-yeong.tistory.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://accounts.google.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"http://forensic.korea.ac.kr:80,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://accounts.youtube.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://myaccount.google.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://accounts.google.co.kr:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://recruit.webtoonscorp.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://en.wikipedia.org:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://github.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://www.youtube.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://gds.google.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://www.google.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://mail.google.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://arxiv.org:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://comic.naver.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://ko.wikipedia.org:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://www.kakaocorp.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://www.naver.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://stackoverflow.com:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://www.ieee.org:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://www.daum.net:443,*",,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.wikipedia.org/search-redirect.php,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://search.naver.com/search.naver,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.naver.com/shoppingbox/shoppingboxnew/main.nhn?mode=plusdeal&domain=N,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://siape.veta.naver.com/fxshow?su=SU10641&nrefreshx=0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://siape.veta.naver.com/fxshow?su=SU10642&nrefreshx=0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://siape.veta.naver.com/fxshow?su=SU10640&nrefreshx=0,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://comic.naver.com/search,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://comic.naver.com/comment/comment?titleId=790713&no=99,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://comic.naver.com/comment/comment?titleId=790713&no=98,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://4490791.fls.doubleclick.net/activityi;dc_pre=CNP2lZC4nP0CFQs1lgodGkgAtw;src=4490791;type=trav;cat=globa0;ord=7795888127637;gtm=45fe32f0;auiddc=2083485333.1676632856;ps=1;pcor=899172580;~oref=https%3A%2F%2Fwww.ieee.org%2F%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://td.doubleclick.net/td/fls/rul/activityi;fledge=1;src=4490791;type=trav;cat=globa0;ord=7795888127637;gtm=45fe32f0;auiddc=2083485333.1676632856;ps=1;pcor=899172580;~oref=https%3A%2F%2Fwww.ieee.org%2F%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://pixel.sitescout.com/dmp/asyncPixelSync?cookieQ=1,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://siape.veta.naver.com/fxshow?su=SU10641&nrefreshx=1&calp=1,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://siape.veta.naver.com/fxshow?su=SU10642&nrefreshx=1&calp=1,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://siape.veta.naver.com/fxshow?su=SU10640&nrefreshx=1&calp=1,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://shop-redapi.daum.net/red-apigate/daumtop/v6/planmall,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://t1.daumcdn.net/adfit/adunit_style/a47f783b63ef539c670cd0f5cd1f7ba5ac08a4bf?surl=https%3A%2F%2Fwww.daum.net%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://t1.daumcdn.net/adfit/adunit_style/8a0a23dd56c80bf1ccf5f7ea3ee73e45d5b5374c?surl=https%3A%2F%2Fwww.daum.net%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://t1.daumcdn.net/kas/static/safeframe.html,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://comic.naver.com/comment/comment?titleId=790713&no=101,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://comic.naver.com/comment/comment?titleId=790713&no=100,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://forensic.korea.ac.kr/DFWIKI/index.php/%ED%8A%B9%EC%88%98:%EA%B2%80%EC%83%89,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ogs.google.com/widget/app/so?origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://forensic.korea.ac.kr/DFWIKI/index.php,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://siape.veta.naver.com/fxshow?su=SU10321,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://t1.daumcdn.net/adfit/adunit_style/c9f6323bb1dafc6fd3d328b4c72d1c5ec300d5dd?surl=https%3A%2F%2Fwww.daum.net%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://t1.daumcdn.net/adfit/adunit_style/daafa197e301ccace9d59ce163e100aff59c5bd4?surl=https%3A%2F%2Fwww.daum.net%2F,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.youtube.com/accounts/CheckConnection?pmpo=https%3A%2F%2Faccounts.google.com&v=138873353&timestamp=1677653382770,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/_/bscframe,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://accounts.google.com/v3/signin,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ogs.google.com/u/0/widget/app?origin=https%3A%2F%2Fmail.google.com&cn=app&pid=23&spid=23&hl=ko,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ogs.google.com/u/0/widget/app?origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=app&pid=1&spid=243&hl=en&dm=,,url,0,Regex recovered URL not present in ground truth
case3,,FP,"https://mail.google.com/mail/u/0/data?sw=2&token=%5B%22cftp%22,%225e89acedd4%22,%22gmail.pinto-server_20230222.06_p0%22,%22ZyMrc6cBAw-rFZnvtXyj5A%5Cu003d%5Cu003d%22,%227677,7841,7393,6792,7500,7518,7446,7594,7758,7773,7278,7137,7618,7189,7158,7407,7682,6807,7418,7468,7798,7569,7164,7419,7027,7113,7236%22,3%5D&dilte=0&gme=1&sme=1&pt=ji",,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ko.wikipedia.org/w/index.php,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://arxiv.org/search,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://arxiv.org/multi,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ogs.google.com/u/0/widget/callout/sid?prid=19022560&pgid=19022552&puid=8a68602575c7e3d5&dc=1&origin=https%3A%2F%2Fwww.google.com&cn=callout&pid=1&spid=538&hl=ko,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ogs.google.com/u/0/widget/app?origin=https%3A%2F%2Fwww.google.com&cn=app&pid=1&spid=538&hl=ko&dm=,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://ogs.google.com/u/0/widget/account?amf=1&sea=1&sev=1&origin=chrome-untrusted%3A%2F%2Fnew-tab-page&origin=chrome%3A%2F%2Fnew-tab-page&cn=account&pid=1&spid=243&hl=en,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/developers/version-numbers,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://www.chromium.org/home/chromium-security/root-ca-policy,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://docs.microsoft.com/typography/aboutMicrosoft,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://en.wikipedia.org/wiki/MIT_License),,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://go.microsoft.com/fwlink?linkid=852747,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://go.microsoft.com/fwlink?linkid=851152,,url,0,Regex recovered URL not present in ground truth
case3,,FP,https://aka.ms/wsl2kernel,,url,0,Regex recovered URL not present in ground truth
case3,,FP,http://go.microsoft.com/fwlink?LinkId=228610,,url,0,Regex recovered URL not present in ground truth
